name,latitude,longitude
FARRER PARK PRIMARY SCHOOL,1.31236867681371,103.850766402965
GEYLANG METHODIST SCHOOL (PRIMARY),1.31759126757284,103.883845744916
MARSILING PRIMARY SCHOOL,1.43383904037059,103.773643013846
MAYFLOWER PRIMARY SCHOOL,1.37637683547682,103.843252803742
OASIS PRIMARY SCHOOL,1.40462413200793,103.911120600638
PUNGGOL COVE PRIMARY SCHOOL,1.41159923273069,103.898803921164
WOODLANDS PRIMARY SCHOOL,1.43655108594232,103.791570546509
YISHUN PRIMARY SCHOOL,1.43338602975674,103.834087115915
ZHONGHUA PRIMARY SCHOOL,1.36020329705047,103.869762438084
EDGEFIELD PRIMARY SCHOOL,1.40009139510996,103.907847599114
FUHUA PRIMARY SCHOOL,1.33650394789627,103.736103745748
GAN ENG SENG PRIMARY SCHOOL,1.28559516494962,103.815547410064
JIEMIN PRIMARY SCHOOL,1.42768847665227,103.830425490093
JING SHAN PRIMARY SCHOOL,1.37223290983498,103.852132214306
NEW TOWN PRIMARY SCHOOL,1.29964188181021,103.80010216304
PUNGGOL GREEN PRIMARY SCHOOL,1.40187220643293,103.898801330302
TAMPINES NORTH PRIMARY SCHOOL,1.36047641484682,103.948725782833
TAMPINES PRIMARY SCHOOL,1.34977870805929,103.944004684986
TECK WHYE PRIMARY SCHOOL,1.38364996834457,103.753291857016
CASUARINA PRIMARY SCHOOL,1.37246063927999,103.957020286115
CHANGKAT PRIMARY SCHOOL,1.34023163951633,103.952080114035
CORPORATION PRIMARY SCHOOL,1.35099779872539,103.707593724342
EAST SPRING PRIMARY SCHOOL,1.35268400746357,103.961676849165
KRANJI PRIMARY SCHOOL,1.39356050497104,103.747362720939
MERIDIAN PRIMARY SCHOOL,1.37552831658484,103.934889078518
TELOK KURAU PRIMARY SCHOOL,1.33104585441349,103.910934011337
TOWNSVILLE PRIMARY SCHOOL,1.36003263746623,103.853826048327
WHITE SANDS PRIMARY SCHOOL,1.36555714668553,103.960918869319
